date_mutation,budget,surface,quartier,adresse_nom_voie
2021-11-30,255000.0,0.0,Section 000AR,AV LOUIS BOZZO
2021-11-30,195240.0,54.0,Section 000AX,RUE DU HARAS
2021-11-30,460000.0,113.0,Section 000BE,RUE DU MONT DES OISEAUX
2021-11-30,11500.0,0.0,Section 000CI,AV PHILIPPE LEBON
2021-11-30,156000.0,0.0,Section 000CY,ALL AUMONIER ROBINEAU
2021-11-30,90000.0,39.0,Section 000CX,RUE DOCTEUR REYNAUD
2021-11-30,160000.0,62.0,Section 000BV,BD GRIGNAN
2021-11-30,154200.0,54.0,Section 000DS,RUE DANIELLE CASANOVA
2021-11-30,35000.0,66.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-11-29,167430.0,71.0,Section 000CY,RUE LACORDAIRE
2021-11-29,220000.0,179.0,Section 000CI,AV COLONEL FABIEN
2021-11-29,294000.0,140.0,Section 000CW,IMP EMERIC
2021-11-29,229000.0,48.0,Section 000CZ,PL JEAN PORTALIS
2021-11-29,16000.0,0.0,Section 000BT,BD JULES MICHELET
2021-11-29,1021250.0,474.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-11-29,198692.0,0.0,Section 000DR,RUE DAVID
2021-11-29,110016.0,0.0,Section 000CO,CITE MONTETY
2021-11-29,95000.0,45.0,Section 000CL,RUE BAUDIN
2021-11-29,75000.0,39.0,Section 000CL,CRS LAFAYETTE
2021-11-29,80000.0,27.0,Section 000CY,RUE COULMIER
2021-11-29,100000.0,67.0,Section 000CO,BD DOCTEUR CHARLES BARNIER
2021-11-29,107520.0,66.0,Section 000CX,RUE D ESPAGNE
2021-11-29,55000.0,100.0,Section 000ER,CHE DU MOULIN ROSE
2021-11-29,469600.0,98.0,Section 000EL,CHE DES QUATRE VENTS
2021-11-29,34000.0,37.0,Section 000CD,BD LEON BOURGEOIS
2021-11-29,202000.0,0.0,Section 000BD,None
2021-11-29,440000.0,410.0,Section 000CL,RUE MAIRAUD
2021-11-26,150000.0,57.0,Section 000BX,RUE LANGERON
2021-11-26,193571.0,0.0,Section 000DR,RUE DAVID
2021-11-26,190700.0,86.0,Section 000BR,RUE GENERAL MICHEL AUDEOUD
2021-11-26,155000.0,51.0,Section 000DR,CHE DES BONNES HERBES
2021-11-26,16000.0,0.0,Section 000CY,L'ORION
2021-11-26,200000.0,54.0,Section 000BX,BD EUGENE PELLETAN
2021-11-26,82000.0,22.0,Section 000CD,RUE JEAN TRINCHERO
2021-11-26,130000.0,56.0,Section 000EW,CHE DU FORT ROUGE
2021-11-26,185000.0,104.0,Section 000BY,LA TOUR D'IVOIRE
2021-11-26,125000.0,74.0,Section 000CY,RUE COULMIER
2021-11-26,131600.0,67.0,Section 000BE,RUE PIERRE BORIES
2021-11-26,217000.0,0.0,Section 000EI,CHE DES BONNES HERBES
2021-11-26,78000.0,50.0,Section 000CW,AV ARISTIDE BRIAND
2021-11-26,148000.0,51.0,Section 000AN,AV EMILE VINCENT
2021-11-26,3000.0,0.0,Section 000CY,RUE VICTOR REYMONENQ
2021-11-26,90000.0,54.0,Section 000BE,IMP BRUNO
2021-11-26,330000.0,88.0,Section 000EI,RUE DE MONTSERRAT
2021-11-26,168500.0,0.0,Section 000CZ,None
2021-11-26,156000.0,90.0,Section 000AN,AV EMILE VINCENT
2021-11-26,221000.0,89.0,Section 000DE,BD DU FARON
2021-11-26,270000.0,73.0,Section 000DS,TRA RICHARD
2021-11-25,230000.0,0.0,Section 000BE,AV JOSEPH GASQUET
2021-11-25,21000.0,0.0,Section 000CE,AV AMIRAL DAVELUY
2021-11-25,83400.0,29.0,Section 000CI,RUE DANTON
2021-11-25,74550.0,81.0,Section 000CV,AV ARISTIDE BRIAND
2021-11-25,191070.0,62.0,Section 000AS,AV MARCEAU
2021-11-25,22500.0,15.0,Section 000BS,COR LITTORAL FREDERIC MISTRAL
2021-11-25,180000.0,118.0,Section 000AN,AV DE LA VICTOIRE DU 8 5 1945
2021-11-25,181000.0,57.0,Section 000BN,CHE DE LA CALADE
2021-11-25,200000.0,92.0,Section 000CE,IMP HONORATY
2021-11-25,80000.0,117.0,Section 000CN,RUE DE POMET
2021-11-25,95000.0,68.0,Section 000CX,RUE DU CAPITOLE
2021-11-25,80000.0,26.0,Section 000CD,RUE JEAN TRINCHERO
2021-11-25,82600.0,34.0,Section 000CN,RUE DES RIAUX
2021-11-25,62200.0,64.0,Section 000AW,AV SGT GABRIEL JOURDAN
2021-11-25,59000.0,22.0,Section 000CH,RUE BERTHIER
2021-11-25,125420.0,67.0,Section 000BE,IMP FRANCOIS CRUCIANI
2021-11-25,154850.0,64.0,Section 000BY,RUE PDT ROBERT SCHUMAN
2021-11-25,159000.0,52.0,Section 000AW,RUE HENRI STE CLAIRE DEVILLE
2021-11-25,120336.0,0.0,Section 000CO,CITE MONTETY
2021-11-24,422500.0,70.0,Section 000DT,AV ANDRE LE CHATELIER
2021-11-24,53400.0,30.0,Section 000CM,PL A L HUILE
2021-11-24,110016.0,0.0,Section 000CO,CITE MONTETY
2021-11-24,23000.0,0.0,Section 000BY,ALL DU 8 MAI 1945
2021-11-24,120336.0,0.0,Section 000CO,CITE MONTETY
2021-11-24,130000.0,51.0,Section 000CY,LE SAGITTAIRE
2021-11-24,15000.0,0.0,Section 000BE,IMP BRUNO
2021-11-24,55000.0,53.0,Section 000CY,AV MARECHAL BUGEAUD
2021-11-24,500000.0,117.0,Section 000DW,CHE DES FOURS A CHAUX
2021-11-24,371150.0,101.0,Section 000AS,RUE BLANC
2021-11-24,114000.0,42.0,Section 000AR,IMP BIDON
2021-11-24,60500.0,23.0,Section 000CY,BD BAUCHIERE
2021-11-24,489350.0,82.0,Section 000BW,AV DE LA MITRE
2021-11-24,149000.0,57.0,Section 000DI,PRIMEROSES
2021-11-23,143500.0,82.0,Section 000CY,RUE VICTOR REYMONENQ
2021-11-23,15900.0,0.0,Section 000AW,BD DES ARMARIS
2021-11-23,132500.0,39.0,Section 000DT,RUE GROIGNARD
2021-11-23,175000.0,0.0,Section 000CZ,None
2021-11-23,496350.0,114.0,Section 000AO,RUE DU SENEGAL
2021-11-23,617850.0,75.0,Section 000DZ,CHE DES PERVENCHES
2021-11-23,140000.0,62.0,Section 000CE,AV AMIRAL DAVELUY
2021-11-23,180000.0,41.0,Section 000BD,RUE ORADOUR SUR GLANE
2021-11-23,17000.0,0.0,Section 000DR,RUE DAVID
2021-11-23,176000.0,0.0,Section 000CX,ALL GUIOL
2021-11-22,35000.0,0.0,Section 000EV,L HUBAC
2021-11-22,196020.0,58.0,Section 000AS,AV MARCEAU
2021-11-22,355000.0,67.0,Section 000AO,IMP DES CHARDONNERETS
2021-11-22,200000.0,142.0,Section 000CL,RUE ROCHE
2021-11-22,50000.0,52.0,Section 000CX,BD DE PARIS
2021-11-22,220032.0,0.0,Section 000CO,CITE MONTETY
2021-11-22,113000.0,36.0,Section 000CM,RUE HENRI SEILLON
2021-11-22,240000.0,136.0,Section 000CY,RUE SAINT LAURENT
2021-11-22,78000.0,28.0,Section 000CP,RUE JEAN JAURES
2021-11-22,98000.0,52.0,Section 000CN,RUE DES RIAUX
2021-11-22,180000.0,72.0,Section 000CZ,RUE AMABLE MABILY
2021-11-22,22000.0,0.0,Section 000CX,RUE LT DE VAISSEAU POUCEL
2021-11-19,870000.0,109.0,Section 000BT,AV JACQUES CARTIER
2021-11-19,415000.0,75.0,Section 000DW,CHE DE LA BAUME
2021-11-19,192000.0,0.0,Section 000CX,ALL GUIOL
2021-11-19,204000.0,0.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-11-19,47000.0,18.0,Section 000CL,RUE DES TOMBADES
2021-11-19,215400.0,104.0,Section 000CY,RUE DOCTEUR PERRIMOND
2021-11-19,820000.0,167.0,Section 000BX,BD GRIGNAN
2021-11-19,91000.0,56.0,Section 000CW,BD GENERAL BROSSET
2021-11-19,5000.0,0.0,Section 000CY,RUE LABORDE
2021-11-19,272500.0,86.0,Section 000BR,RUE GENERAL MICHEL AUDEOUD
2021-11-19,150000.0,59.0,Section 000CL,RUE PAUL LENDRIN
2021-11-19,252000.0,90.0,Section 000BR,RUE COLONEL MOLL
2021-11-19,140000.0,56.0,Section 000BZ,RUE HENRI POINCARE
2021-11-19,440000.0,184.0,Section 000CO,BD DE STRASBOURG
2021-11-19,356950.0,87.0,Section 000CZ,RUE VALES
2021-11-19,160000.0,39.0,Section 000AX,RUE DE L'HOPITAL FONT PRE
2021-11-19,174000.0,76.0,Section 000CK,AV COLBERT
2021-11-19,115000.0,42.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2021-11-18,145000.0,65.0,Section 000DV,CHE DE RIGOUMEL
2021-11-18,58000.0,46.0,Section 000CW,AV DU 15E CORPS
2021-11-18,50000.0,21.0,Section 000DI,BD BOURCIER
2021-11-18,205000.0,79.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2021-11-18,109000.0,39.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2021-11-18,242000.0,0.0,Section 000EI,CHE DES BONNES HERBES
2021-11-18,184981.9,88.0,Section 000CW,IMP MATHIEU
2021-11-18,60000.0,44.0,Section 000CE,BD MARECHAL JOFFRE
2021-11-18,143000.0,42.0,Section 000BH,CHE DE LA MAURINIERE
2021-11-18,165000.0,67.0,Section 000CW,AV LEON JOUHAUX
2021-11-18,544620.0,117.0,Section 000DK,CHE DU TEMPLE
2021-11-18,149000.0,58.0,Section 000DK,AV DES ROUTES
2021-11-17,216000.0,0.0,Section 000BD,AV FORBIN
2021-11-17,273500.0,0.0,Section 000BD,AV FORBIN
2021-11-17,142000.0,94.0,Section 000CI,RUE DANTON
2021-11-17,93000.0,39.0,Section 000CN,RUE DE POMET
2021-11-17,140000.0,62.0,Section 000CY,RUE HENRI VIENNE
2021-11-17,83700.0,28.0,Section 000BV,RUE PASCAL
2021-11-17,163000.0,95.0,Section 000CD,BD DU 11 NOVEMBRE 1918
2021-11-17,148000.0,72.0,Section 000CI,AV COLONEL FABIEN
2021-11-17,112000.0,40.0,Section 000CD,ALL DOC HENRI RAOULX
2021-11-17,450000.0,113.0,Section 000AK,BD DOCTEUR FELIX ESCUDIER
2021-11-17,239000.0,48.0,Section 000BX,RUE DU LT HENRI LACROIX
2021-11-16,378000.0,77.0,Section 000AH,MTE DE LA PIVOTTE
2021-11-16,95000.0,29.0,Section 000BV,RUE CASTEL
2021-11-16,29000.0,0.0,Section 000BZ,AV AMIRAL JAUJARD
2021-11-16,296000.0,0.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-11-16,298201.5,120.0,Section 000AK,BD DOCTEUR FELIX ESCUDIER
2021-11-16,173000.0,72.0,Section 000CE,BD MARECHAL JOFFRE
2021-11-16,145900.0,76.0,Section 000CW,LE CHAMBORD
2021-11-16,69000.0,50.0,Section 000CM,RUE FRANCIS DE PRESSENCE
2021-11-16,345000.0,80.0,Section 000CZ,RUE DE LA LOUISIANE
2021-11-16,131950.0,76.0,Section 000BE,RUE WATTEAU
2021-11-16,90000.0,52.0,Section 000CY,RUE LACORDAIRE
2021-11-16,70000.0,42.0,Section 000CN,RUE DE L ETOILE
2021-11-16,215000.0,0.0,Section 000EI,CHE DES BONNES HERBES
2021-11-16,126000.0,62.0,Section 000DK,RUE AMIRAL CHARNER
2021-11-16,18500.0,0.0,Section 000CY,RUE THIERS
2021-11-16,120000.0,64.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2021-11-16,490000.0,110.0,Section 000DI,RUE DE LA MARTINIQUE
2021-11-15,48000.0,13.0,Section 000CE,BD MARECHAL JOFFRE
2021-11-15,150000.0,81.0,Section 000CV,AV ARISTIDE BRIAND
2021-11-15,200000.0,80.0,Section 000DK,CHE DU TEMPLE
2021-11-15,422770.0,92.0,Section 000AE,CHE DES CARRIERES DONAMORTE
2021-11-15,25000.0,0.0,Section 000CN,RUE PIERRE SEMARD
2021-11-15,220000.0,113.0,Section 000CD,RUE HENRI POINCARE
2021-11-15,182000.0,58.0,Section 000BY,AV DU PORT DE PLAISANCE
2021-11-15,125000.0,44.0,Section 000BV,RUE JOSEPHINE
2021-11-15,119000.0,18.0,Section 000BV,RUE JOSEPHINE
2021-11-15,90000.0,47.0,Section 000CX,AV BIR HAKEIM
2021-11-15,130000.0,50.0,Section 000AM,BD DU FARON
2021-11-15,208000.0,58.0,Section 000BV,RUE MUIRON
2021-11-15,198383.3,71.0,Section 000BP,CHE DE LA CHARTREUSE
2021-11-15,140500.0,37.0,Section 000BD,IMP ABBE EDMOND EUDE
2021-11-15,22000.0,0.0,Section 000CV,AV ARISTIDE BRIAND
2021-11-12,125000.0,77.0,Section 000CD,AV NOBEL
2021-11-10,160000.0,56.0,Section 000BT,RUE MIREILLE
2021-11-10,135000.0,56.0,Section 000AT,RUE DU CAPITAINE GAULD
2021-11-10,112000.0,51.0,Section 000CY,RUE LACORDAIRE
2021-11-10,200000.0,110.0,Section 000CY,AV DE VALBOURDIN
2021-11-10,98000.0,74.0,Section 000CE,RUE BRUSQUET
2021-11-10,392150.0,115.0,Section 000BI,BD JEAN BAPTISTE ABEL
2021-11-10,268500.0,0.0,Section 000BD,AV FORBIN
2021-11-10,120336.0,0.0,Section 000CO,CITE MONTETY
2021-11-10,280000.0,45.0,Section 000AR,AV FAYE GARAUD
2021-11-10,286000.0,0.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-11-10,370000.0,315.0,Section 000CE,AV BENOIT MALON
2021-11-10,1600000.0,617.0,Section 000BK,BD JEAN BAPTISTE ABEL
2021-11-10,325000.0,60.0,Section 000AX,AV DE FONT PRE
2021-11-10,157500.0,76.0,Section 000BZ,AV D ENTRECASTEAUX
2021-11-10,54000.0,21.0,Section 000CX,BD BEAUMARCHAIS
2021-11-10,362000.0,93.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-11-10,174000.0,64.0,Section 000BV,RUE MUIRON
2021-11-10,160000.0,60.0,Section 000AN,BD JOSEPH ANTONIN BORNE
2021-11-09,19000.0,0.0,Section 000CZ,AV GENERAL GOURAUD
2021-11-09,205000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-11-09,100000.0,45.0,Section 000BO,CHE DE SAINT MARC
2021-11-09,20000.0,0.0,Section 000BN,AV DE LA RESISTANCE
2021-11-09,443000.0,179.0,Section 000CI,BD EDGAR AMIGAS
2021-11-09,16000.0,0.0,Section 000BT,BD JULES MICHELET
2021-11-09,216000.0,62.0,Section 000BN,CHE DE LA SERINETTE
2021-11-09,60000.0,14.0,Section 000CO,RUE HENRI PASTOUREAU
2021-11-09,178000.0,46.0,Section 000BV,RUE LAMALGUE
2021-11-09,140000.0,59.0,Section 000DS,CHE DE FORGENTIER
2021-11-09,207000.0,37.0,Section 000AO,RUE GUSTAVE FLAUBERT
2021-11-09,63850.0,20.0,Section 000BE,RUE PIERRE BORIES
2021-11-09,10000.0,0.0,Section 000DL,BD ALPHAND
2021-11-09,135050.0,67.0,Section 000CW,AV LEON JOUHAUX
2021-11-09,300000.0,203.0,Section 000CK,RUE VICTOR CLAPPIER
2021-11-09,138000.0,35.0,Section 000BV,AV JACQUES CARTIER
2021-11-09,30000.0,0.0,Section 000AX,RUE DE L'HOPITAL FONT PRE
2021-11-09,60000.0,28.0,Section 000CX,BD DOCTEUR FRANCOIS FENELON
2021-11-09,210000.0,78.0,Section 000DI,AV ANDRE LE CHATELIER
2021-11-08,175000.0,55.0,Section 000DV,CHE DE RIGOUMEL
2021-11-08,313480.0,65.0,Section 000BY,AV DU PORT DE PLAISANCE
2021-11-08,235000.0,53.0,Section 000BW,BD COMMANDANT ANDRE BOURGES
2021-11-08,47000.0,18.0,Section 000CY,BD BAUCHIERE
2021-11-08,219000.0,40.0,Section 000AO,RUE GUSTAVE FLAUBERT
2021-11-08,160000.0,70.0,Section 000CY,RUE DOCTEUR AURRAN
2021-11-08,722900.0,135.0,Section 000DE,COR EMILE FABRE
2021-11-08,75070.0,50.0,Section 000CN,RUE DE L ETOILE
2021-11-08,80000.0,75.0,Section 000CP,AV MARECHAL LYAUTEY
2021-11-08,20000.0,0.0,Section 000BS,BD DE LA MARTILLE
2021-11-08,137000.0,47.0,Section 000CY,CHE DE PLAISANCE
2021-11-08,204308.0,0.0,Section 000CO,None
2021-11-08,77000.0,56.0,Section 000CL,RUE VINCENT COURDOUAN
2021-11-08,123500.0,61.0,Section 000CE,AV BENOIT MALON
2021-11-08,48000.0,55.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2021-11-08,305000.0,63.0,Section 000DP,RUE SERGENT FEVRIER
2021-11-08,190000.0,94.0,Section 000DL,RUE EDOUARD HERRIOT
2021-11-05,137000.0,60.0,Section 000DH,AV DES MOULINS
2021-11-05,30000.0,0.0,Section 000DL,QUAI RIVIERE NEUVE
2021-11-05,162000.0,112.0,Section 000BD,AV JOSEPH GASQUET
2021-11-05,20000.0,0.0,Section 000AO,RUE GUSTAVE FLAUBERT
2021-11-05,455000.0,85.0,Section 000DR,AV DE LA GAIE VALLEE
2021-11-05,440000.0,59.0,Section 000BN,IMP DAVID
2021-11-05,21500.0,0.0,Section 000BP,AV FRANCOIS NARDI
2021-11-05,125000.0,63.0,Section 000AX,AV MAX DORMOY
2021-11-05,257000.0,57.0,Section 000BV,RUE PAUL LOUIS COURIER
2021-11-05,200000.0,87.0,Section 000CY,CHE DE PLAISANCE
2021-11-05,127000.0,46.0,Section 000CY,RUE DOCTEUR AURRAN
2021-11-05,112000.0,59.0,Section 000CY,BD BAUCHIERE
2021-11-05,125000.0,67.0,Section 000CZ,RUE TOURVILLE
2021-11-05,119000.0,42.0,Section 000CD,RUE HENRI POINCARE
2021-11-05,1150000.0,551.0,Section 000CM,RUE EMILE ZOLA
2021-11-05,108000.0,53.0,Section 000CN,PL GUSTAVE LAMBERT
2021-11-05,354000.0,0.0,Section 000BO,CHE DE MONTZEY
2021-11-05,172550.0,88.0,Section 000CY,AV AMIRAL COLLET
2021-11-05,91000.0,79.0,Section 000AW,AV DES ILES D OR
2021-11-04,51000.0,13.0,Section 000CO,RUE ANATOLE FRANCE
2021-11-04,190000.0,117.0,Section 000CM,RUE AUGUSTIN DAUMAS
2021-11-04,45000.0,30.0,Section 000CL,PL VINCENT RASPAIL
2021-11-04,365821.0,93.0,Section 000EI,MAS DE LA GIRAUDE
2021-11-04,197880.0,90.0,Section 000CD,AV ANTOINE SENEQUIER
2021-11-04,185000.0,92.0,Section 000CE,RUE SANDIN
2021-11-04,63000.0,46.0,Section 000CX,AV BIR HAKEIM
2021-11-04,86000.0,43.0,Section 000CD,AV FREDERIC PASSY
2021-11-04,93000.0,61.0,Section 000CY,RUE VICTOR REYMONENQ
2021-11-04,177200.0,68.0,Section 000DM,RUE EDOUARD HERRIOT
2021-11-04,125000.0,63.0,Section 000AN,RUE LIEUTENANT JOSEPH ANDRE
2021-11-04,177000.0,0.0,Section 000CZ,None
2021-11-04,294700.0,120.0,Section 000BE,RUE REVERDIT
2021-11-04,85000.0,56.0,Section 000CX,AV BIR HAKEIM
2021-11-03,104000.0,35.0,Section 000CH,BD ROBESPIERRE
2021-11-03,140000.0,67.0,Section 000AN,AV EMILE VINCENT
2021-11-03,25000.0,67.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-11-03,118000.0,57.0,Section 000AX,AV JOSEPH GASQUET
2021-11-03,89500.0,50.0,Section 000CW,CHE DU PONT DE BOIS
2021-11-03,270000.0,56.0,Section 000BV,RUE GUSTAVE GARAUD
2021-11-03,476500.0,91.0,Section 000AT,RUE CUVIER
2021-11-03,415000.0,99.0,Section 000AI,IMP LIEUTENANT DAUMAS
2021-11-03,17000.0,0.0,Section 000BO,CHE DE LA CALADE
2021-11-03,145000.0,92.0,Section 000BV,RUE LAMALGUE
2021-11-03,215000.0,74.0,Section 000DP,CHE MON PARADIS
2021-11-03,400000.0,131.0,Section 000EP,RTE DU VAL D ARDENE
2021-11-02,18250.0,0.0,Section 000CW,BD BARTHELEMY
2021-11-02,157000.0,80.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2021-11-02,63000.0,35.0,Section 000CE,BD MEGE
2021-11-02,223000.0,77.0,Section 000DW,CHE DU JONQUET
2021-11-02,20000.0,0.0,Section 000DI,BD DELESCLUZE
2021-11-02,120000.0,64.0,Section 000DL,BD DE L ESCAILLON
2021-11-02,60000.0,38.0,Section 000CX,AV DU 15E CORPS
2021-11-02,127000.0,62.0,Section 000AS,BD ALATA
2021-11-02,530000.0,110.0,Section 000DZ,CHE DE LA CANOLLE
2021-11-02,145700.0,67.0,Section 000BR,VERTE RIVIERE L HERMINIER
2021-11-02,519880.0,173.0,Section 000AN,AV DE CLARET
2021-11-02,81000.0,21.0,Section 000AY,RUE ANDRE BLONDEL
2021-11-02,115000.0,38.0,Section 000CX,BD DOCTEUR FRANCOIS FENELON
2021-11-02,240000.0,56.0,Section 000AW,AV DES ILES D OR
2021-11-02,19900.0,0.0,Section 000CY,RUE BOSSUET
2021-10-29,12000.0,0.0,Section 000CH,BD ROBESPIERRE
2021-10-29,432000.0,82.0,Section 000BH,AV DE LA STATION
2021-10-29,44000.0,49.0,Section 000CX,BD LOUIS PICON
2021-10-29,234750.0,124.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2021-10-29,247000.0,69.0,Section 000BK,BD ENSEIGNE DE VAISSEAU GUES
2021-10-29,185500.0,65.0,Section 000AS,CHE DE LA PROVIDENCE
2021-10-29,141000.0,67.0,Section 000CX,RUE D ESPAGNE
2021-10-29,10000.0,0.0,Section 000DI,RUE EDMOND HARAUCOURT
2021-10-29,120000.0,0.0,Section 000BW,AV LIEUTAUD
2021-10-29,415000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-29,75000.0,49.0,Section 000CX,BD LOUIS PICON
2021-10-29,230000.0,87.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2021-10-29,140000.0,62.0,Section 000DV,CHE DE RIGOUMEL
2021-10-29,99500.0,35.0,Section 000CZ,RUE CHAMPLAIN
2021-10-29,116600.0,45.0,Section 000AN,BD COLONEL ALBERT GRANT
2021-10-29,18000.0,0.0,Section 000AN,BD JOSEPH ANTONIN BORNE
2021-10-28,215500.0,70.0,Section 000BS,BD DE LA MARTILLE
2021-10-28,191575.86,0.0,Section 000CX,ALL GUIOL
2021-10-28,289000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-28,172000.0,0.0,Section 000AM,IMP DU LIBAN
2021-10-28,103900.0,898.0,Section 000CY,AV SAINT ROCH
2021-10-28,190000.0,70.0,Section 000CO,RUE REVEL
2021-10-28,100000.0,64.0,Section 000DK,CITE LAS PLAISANCE
2021-10-28,65000.0,16.0,Section 000CD,AV FRANCOIS CUZIN
2021-10-28,80000.0,50.0,Section 000AN,BD JACQUARD
2021-10-28,68000.0,34.0,Section 000CL,RUE GARIBALDI
2021-10-28,600000.0,0.0,Section 000BZ,None
2021-10-28,530000.0,0.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2021-10-28,1310000.0,0.0,Section 000BO,CHE DE LA CALADE
2021-10-28,141000.0,40.0,Section 000CY,RUE LACORDAIRE
2021-10-28,266000.0,66.0,Section 000BY,RUE PDT ROBERT SCHUMAN
2021-10-28,115310.0,47.0,Section 000CM,PL A L HUILE
2021-10-28,25000.0,0.0,Section 000EX,VC SUPERIEURE DU SUPER TOUL
2021-10-28,5000.0,0.0,Section 000EP,CHE DU VAL D AIGUES
2021-10-28,202821.0,63.0,Section 000AK,ALT 100
2021-10-28,172000.0,91.0,Section 000CP,AV DES DARDANELLES
2021-10-28,525000.0,106.0,Section 000BX,IMP SAINT DOMINIQUE
2021-10-28,180000.0,0.0,Section 000CP,RUE JEAN DE CHAUMONT
2021-10-28,120000.0,43.0,Section 000AZ,IMP BAILLE
2021-10-28,315670.0,70.0,Section 000BI,RUE VICTOR THOURON
2021-10-28,148000.0,71.0,Section 000BY,LA TOUR D'IVOIRE
2021-10-28,500000.0,136.0,Section 000CO,RUE RACINE
2021-10-28,100000.0,31.0,Section 000BX,RUE DENIS LITARDI
2021-10-27,36000.0,34.0,Section 000CL,RUE F PELLOUTIER
2021-10-27,116100.0,72.0,Section 000CY,LE CORAIL
2021-10-27,99500.0,60.0,Section 000CY,RUE MARCEL SEMBAT
2021-10-27,20500.0,0.0,Section 000CY,AV SAINT ROCH
2021-10-27,282900.0,85.0,Section 000BH,BD JEAN BAPTISTE ABEL
2021-10-27,88570.0,38.0,Section 000CX,RUE DOCTEUR REYNAUD
2021-10-27,82800.0,90.0,Section 000DV,RUE GROIGNARD
2021-10-27,460000.0,90.0,Section 000DV,RUE GROIGNARD
2021-10-27,285000.0,145.0,Section 000AP,BD DE LA DEMOCRATIE
2021-10-27,254000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-27,63800.0,61.0,Section 000CW,BD BARTHELEMY
2021-10-26,55000.0,27.0,Section 000CO,RUE JEAN JAURES
2021-10-26,55000.0,42.0,Section 000CI,RUE DANTON
2021-10-26,340000.0,79.0,Section 000BI,RUE VICTOR THOURON
2021-10-26,555800.0,140.0,Section 000AV,AV SAINT JOSEPH
2021-10-26,24000.0,0.0,Section 000CW,BD GENERAL BROSSET
2021-10-26,12000.0,0.0,Section 000CI,AV MARCEL CASTIE
2021-10-26,70000.0,38.0,Section 000BD,AV FORBIN
2021-10-26,230000.0,68.0,Section 000DS,CHE DE FORGENTIER
2021-10-26,176500.0,40.0,Section 000BV,COR LITTORAL FREDERIC MISTRAL
2021-10-26,418650.0,79.0,Section 000DR,AV DE LA GAIE VALLEE
2021-10-26,240000.0,0.0,Section 000EI,CHE DES BONNES HERBES
2021-10-26,82000.0,52.0,Section 000DK,CITE LAS PLAISANCE
2021-10-26,124000.0,72.0,Section 000CW,AV DU 15E CORPS
2021-10-26,104500.0,62.0,Section 000BE,AV FORBIN
2021-10-26,480955.0,110.0,Section 000AL,AV VAL FLEURI
2021-10-26,516000.0,96.0,Section 000DZ,AV DU CHENE VERT
2021-10-26,218000.0,74.0,Section 000BX,BD GRIGNAN
2021-10-26,68000.0,17.0,Section 000CO,IMP MIRABEAU
2021-10-26,125000.0,51.0,Section 000DK,AV DES ROUTES
2021-10-26,382200.0,76.0,Section 000AP,IMP FRANCOIS MARCEL
2021-10-26,266480.0,72.0,Section 000BP,AV DE LA RESISTANCE
2021-10-25,5000.0,0.0,Section 000BV,RUE MONTAUBAN
2021-10-25,100000.0,64.0,Section 000DY,AV DES FILS MARESCOT
2021-10-25,45000.0,20.0,Section 000CH,RUE RICHELIEU
2021-10-25,375885.0,101.0,Section 000EI,RUE ANDRE FILIPPI
2021-10-25,360000.0,88.0,Section 000BS,RUE DAVID D ANGERS
2021-10-25,20000.0,0.0,Section 000BX,BD DU DOCTEUR CUNEO
2021-10-25,26000.0,0.0,Section 000BT,BD TOUCAS
2021-10-25,51000.0,23.0,Section 000AX,AV JOSEPH GASQUET
2021-10-25,188500.0,0.0,Section 000CX,ALL GUIOL
2021-10-25,108000.0,69.0,Section 000BE,RUE PIERRE BORIES
2021-10-25,460000.0,130.0,Section 000AT,RUE CLAUDE BERNARD
2021-10-25,93500.0,52.0,Section 000CX,BD DOCTEUR FRANCOIS FENELON
2021-10-25,202238.0,72.0,Section 000CZ,RUE AMIRAL EMERIAU
2021-10-25,80000.0,42.0,Section 000CE,BD MARECHAL JOFFRE
2021-10-25,101000.0,0.0,Section 000AL,AV FRANCIS GARNIER
2021-10-25,627500.0,576.0,Section 000CL,PL VINCENT RASPAIL
2021-10-22,250000.0,77.0,Section 000BP,AV DE LA RESISTANCE
2021-10-22,300000.0,63.0,Section 000DM,RUE EDOUARD HERRIOT
2021-10-22,61500.0,36.0,Section 000CN,RUE DES RIAUX
