date_mutation,annee,mois,type_bien,prix_vente,surface_m2,prix_m2,quartier,adresse
2021-07-09,2021,2021-07,Appartement (T3-T4),220500.0,110.0,2005.0,Sect. EO,Ham Des Pomets
2021-07-09,2021,2021-07,Appartement (T2-T3),108000.0,31.0,3484.0,Saint-Roch,Bd Du Faron
2021-07-09,2021,2021-07,Appartement (T3-T4),50225.0,86.0,584.0,Brunet,Rue General Michel Audeoud
2021-07-09,2021,2021-07,Grande surface / Maison,400000.0,179.0,2235.0,Sect. EM,Lot La Croix Du Sud
2021-07-09,2021,2021-07,Appartement (T3-T4),163000.0,76.0,2145.0,Cap Brun,Av Louis Barthou
2021-07-09,2021,2021-07,Appartement (T2-T3),113000.0,64.0,1766.0,Saint-Roch,Rue Espanet
2021-07-09,2021,2021-07,Appartement (T3-T4),127000.0,80.0,1588.0,Valbertrand,Bd De Tesse
2021-07-09,2021,2021-07,Appartement (T3-T4),166000.0,92.0,1804.0,Saint-Roch,Av Aristide Briand
2021-07-09,2021,2021-07,Grande surface / Maison,290000.0,135.0,2148.0,Pont du Las,Imp Turri  Brunet
2021-07-09,2021,2021-07,Appartement (T3-T4),420000.0,82.0,5122.0,Sect. DR,Av Gai Coteau
2021-07-09,2021,2021-07,Appartement (T3-T4),223500.0,91.0,2456.0,Valbertrand,Av D Entrecasteaux
2021-07-09,2021,2021-07,Grande surface / Maison,520000.0,158.0,3291.0,Beaulieu,Rue Diane
2021-07-09,2021,2021-07,Appartement (T2-T3),100000.0,64.0,1562.0,Saint-Antoine,Bd Pierre Toesca
2021-07-09,2021,2021-07,Appartement (T3-T4),199000.0,72.0,2764.0,Cap Brun,Av Louis Barthou
2021-07-09,2021,2021-07,Appartement (T2-T3),133750.0,41.0,3262.0,Bon Rencontre,Pl De L Equerre
2021-07-09,2021,2021-07,Appartement (T3-T4),578450.0,66.0,8764.0,Saint-Antoine,Bd De Strasbourg
2021-07-09,2021,2021-07,Appartement (T3-T4),95000.0,67.0,1418.0,Sect. EW,Rue Du Mont Des Eaux
2021-07-09,2021,2021-07,Appartement (T2-T3),146000.0,62.0,2355.0,Le Mourillon,Av Forbin
2021-07-09,2021,2021-07,Appartement (T2-T3),87000.0,39.0,2231.0,Valbertrand,Pl Louis Pasteur
2021-07-09,2021,2021-07,Appartement (T3-T4),207900.0,75.0,2772.0,Pont du Las,Av Marceau
2021-07-09,2021,2021-07,Appartement (T2-T3),114500.0,50.0,2290.0,Pont du Las,Rue De L Institut
2021-07-09,2021,2021-07,Appartement (T3-T4),250000.0,70.0,3571.0,Pont du Las,Che De La Chartreuse
2021-07-08,2021,2021-07,Appartement (T3-T4),110000.0,90.0,1222.0,Saint-Roch,Rue Bokanowski
2021-07-08,2021,2021-07,Appartement (T2-T3),38000.0,34.0,1118.0,Bon Rencontre,Rue De La Glaciere
2021-07-08,2021,2021-07,Appartement (T3-T4),355000.0,100.0,3550.0,Pont du Las,Rue Meyer
2021-07-08,2021,2021-07,Appartement (T2-T3),210000.0,39.0,5385.0,Saint-Roch,Rue Gustave Flaubert
2021-07-08,2021,2021-07,Appartement (T3-T4),303000.0,90.0,3367.0,Pont du Las,Imp Desprez
2021-07-08,2021,2021-07,Appartement (T3-T4),161600.0,67.0,2412.0,Saint-Roch,Bd De Paris
2021-07-08,2021,2021-07,Studio,85000.0,22.0,3864.0,Saint-Roch,Rue Delpech
2021-07-08,2021,2021-07,Appartement (T3-T4),490600.0,100.0,4906.0,La Rode,Av De Beaulieu
2021-07-08,2021,2021-07,Appartement (T3-T4),380500.0,101.0,3767.0,Sect. DS,Rue De Domremy
2021-07-08,2021,2021-07,Appartement (T2-T3),240000.0,55.0,4364.0,Brunet,Rue Peise
2021-07-08,2021,2021-07,Appartement (T2-T3),260000.0,60.0,4333.0,La Chapelle,Rue Marcel Castie
2021-07-08,2021,2021-07,Appartement (T2-T3),135000.0,61.0,2213.0,Brunet,Rue Ferdinand
2021-07-08,2021,2021-07,Appartement (T3-T4),187500.0,80.0,2344.0,Saint-Roch,Bd De Paris
2021-07-08,2021,2021-07,Appartement (T3-T4),441000.0,110.0,4009.0,Saint-Jean du Var,Rue Clos Maleche
2021-07-08,2021,2021-07,Appartement (T3-T4),230000.0,82.0,2805.0,La Garde,Rue Edouard Herriot
2021-07-08,2021,2021-07,Appartement (T2-T3),278000.0,63.0,4413.0,Pont du Las,Imp Gilette
2021-07-08,2021,2021-07,Appartement (T3-T4),180000.0,72.0,2500.0,Cap Brun,Av Louis Barthou
2021-07-08,2021,2021-07,Appartement (T2-T3),164650.0,48.0,3430.0,Le Mourillon,Rue Du Mont Des Oiseaux
2021-07-08,2021,2021-07,Appartement (T2-T3),94000.0,40.0,2350.0,Saint-Roch,Rue Docteur Jouany
2021-07-08,2021,2021-07,Appartement (T3-T4),320000.0,77.0,4156.0,Haute-ville,Rte De Plaisance
2021-07-08,2021,2021-07,Appartement (T3-T4),250000.0,72.0,3472.0,Cap Brun,Bd Jean Baptiste Abel
2021-07-08,2021,2021-07,Appartement (T3-T4),552030.0,110.0,5018.0,Brunet,Bd De La Martille
2021-07-07,2021,2021-07,Appartement (T3-T4),60000.0,78.0,769.0,Sect. DM,Rue Dejussieu Pontcarral
2021-07-07,2021,2021-07,Appartement (T3-T4),340000.0,67.0,5075.0,Beaulieu,Che De La Calade
2021-07-07,2021,2021-07,Appartement (T2-T3),88000.0,39.0,2256.0,Le Mourillon,Imp Bruno
2021-07-07,2021,2021-07,Appartement (T2-T3),40500.0,31.0,1306.0,La Chapelle,Tra Jacques Lemercier
2021-07-07,2021,2021-07,Appartement (T2-T3),35000.0,54.0,648.0,Bon Rencontre,Rue Larmodieu
2021-07-07,2021,2021-07,Appartement (T3-T4),135000.0,83.0,1627.0,Saint-Roch,Av De La Victoire Du 8 5 1945
2021-07-07,2021,2021-07,Appartement (T2-T3),89900.0,45.0,1998.0,Porte d'Italie,Av Frederic Passy
2021-07-07,2021,2021-07,Appartement (T2-T3),152000.0,54.0,2815.0,Saint-Roch,Rue Murat
2021-07-07,2021,2021-07,Studio,85000.0,28.0,3036.0,La Garde,Quai Riviere Neuve
2021-07-07,2021,2021-07,Bien exceptionnel,932676.0,394.0,2367.0,Sect. EX,Cor Louis Valery Roussel
2021-07-07,2021,2021-07,Appartement (T3-T4),281000.0,72.0,3903.0,La Serinette,Rue Belvedere
2021-07-06,2021,2021-07,Appartement (T3-T4),380000.0,106.0,3585.0,Cap Brun,Rue De Siou Blanc
2021-07-06,2021,2021-07,Appartement (T3-T4),280000.0,107.0,2617.0,La Serinette,La Tour D'Ivoire
2021-07-06,2021,2021-07,Appartement (T3-T4),478400.0,86.0,5563.0,Sect. EM,Che Des Quatre Vents
2021-07-06,2021,2021-07,Appartement (T2-T3),165323.75,51.0,3242.0,Saint-Roch,Imp Cabissol
2021-07-06,2021,2021-07,Appartement (T3-T4),144000.0,70.0,2057.0,La Chapelle,Rue Rossini
2021-07-06,2021,2021-07,Appartement (T3-T4),120000.0,81.0,1481.0,Le Mourillon,Imp Bruno
2021-07-06,2021,2021-07,Appartement (T3-T4),395000.0,80.0,4938.0,Sainte-Musse,Cor Littoral Frederic Mistral
2021-07-06,2021,2021-07,Appartement (T2-T3),117000.0,40.0,2925.0,Saint-Roch,Bd Trucy
2021-07-06,2021,2021-07,Appartement (T2-T3),354000.0,54.0,6556.0,La Serinette,Rue Adam De Craponne
2021-07-06,2021,2021-07,Appartement (T3-T4),300000.0,90.0,3333.0,Centre-ville,Lot Clos Villy
2021-07-06,2021,2021-07,Studio,76000.0,27.0,2815.0,Haute-ville,Av General Gouraud
2021-07-06,2021,2021-07,Studio,54075.0,27.0,2003.0,Bon Rencontre,Rue Alezard
2021-07-06,2021,2021-07,Bien exceptionnel,545000.0,205.0,2659.0,Le Mourillon,Rue Baptistin Semori
2021-07-05,2021,2021-07,Appartement (T2-T3),209000.0,43.0,4860.0,Cap Brun,Av Louis Barthou
2021-07-05,2021,2021-07,Appartement (T3-T4),175000.0,65.0,2692.0,Porte d'Italie,Bd Du 11 Novembre 1918
2021-07-05,2021,2021-07,Appartement (T3-T4),579000.0,75.0,7720.0,Brunet,Av Medicis
2021-07-05,2021,2021-07,Appartement (T2-T3),240000.0,53.0,4528.0,Cap Brun,Rue Victor Gelu
2021-07-05,2021,2021-07,Appartement (T3-T4),357000.0,68.0,5250.0,La Chapelle,Rue Rehel
2021-07-05,2021,2021-07,Appartement (T3-T4),174700.0,68.0,2569.0,Aguillon,Rue Henri Ste Claire Deville
2021-07-05,2021,2021-07,Appartement (T3-T4),358800.0,69.0,5200.0,Saint-Roch,Imp Du Mas Des Rochers
2021-07-05,2021,2021-07,Appartement (T2-T3),70000.0,52.0,1346.0,La Garde,Cite Las Plaisance
2021-07-05,2021,2021-07,Appartement (T3-T4),295000.0,70.0,4214.0,Sainte-Musse,Rue Castel
2021-07-05,2021,2021-07,Bien exceptionnel,300000.0,289.0,1038.0,Porte d'Italie,Bd Marechal Joffre
2021-07-05,2021,2021-07,Studio,61800.0,25.0,2472.0,La Chapelle,Rue Marnata
2021-07-05,2021,2021-07,Appartement (T2-T3),25000.0,48.0,521.0,Saint-Roch,Bd General Brosset
2021-07-05,2021,2021-07,Appartement (T3-T4),125000.0,94.0,1330.0,La Chapelle,Av Colonel Fabien
2021-07-05,2021,2021-07,Appartement (T3-T4),397000.0,77.0,5156.0,Sainte-Musse,Rue Henri Iv
2021-07-05,2021,2021-07,Appartement (T2-T3),281600.0,60.0,4693.0,Sect. DS,Tra Richard
2021-07-02,2021,2021-07,Appartement (T3-T4),485000.0,91.0,5330.0,Saint-Jean du Var,Av De La Resistance
2021-07-02,2021,2021-07,Appartement (T2-T3),82000.0,45.0,1822.0,Haute-ville,Rue Michel De Bourges
2021-07-02,2021,2021-07,Appartement (T2-T3),110000.0,40.0,2750.0,La Serinette,Av Edmond Rostand
2021-07-02,2021,2021-07,Appartement (T2-T3),187500.0,50.0,3750.0,Brunet,Rue Gay Lussac
2021-07-02,2021,2021-07,Studio,109970.0,26.0,4230.0,Sainte-Musse,Rue Daillon
2021-07-02,2021,2021-07,Studio,138000.0,25.0,5520.0,Sainte-Musse,Rue Du Romulus
2021-07-02,2021,2021-07,Appartement (T2-T3),80000.0,55.0,1455.0,La Chapelle,Bd Edgar Amigas
2021-07-02,2021,2021-07,Appartement (T3-T4),176000.0,84.0,2095.0,Sect. DP,Rue D Alexandrie
2021-07-02,2021,2021-07,Appartement (T3-T4),120000.0,81.0,1481.0,Haute-ville,Av Du Las
2021-07-02,2021,2021-07,Grande surface / Maison,240000.0,160.0,1500.0,Valbertrand,Bd De Strasbourg
2021-07-02,2021,2021-07,Appartement (T3-T4),150000.0,65.0,2308.0,Bon Rencontre,Crs Lafayette
2021-07-02,2021,2021-07,Appartement (T2-T3),139000.0,55.0,2527.0,Le Mourillon,Av Joseph Gasquet
2021-07-02,2021,2021-07,Appartement (T3-T4),114000.0,65.0,1754.0,Brunet,Rue Amiral Nomy
2021-07-02,2021,2021-07,Studio,90000.0,23.0,3913.0,Saint-Roch,Rue Gourrier
2021-07-02,2021,2021-07,Grande surface / Maison,358800.0,125.0,2870.0,Saint-Antoine,Rue Mirabeau
2021-07-02,2021,2021-07,Studio,99500.0,14.0,7107.0,La Chapelle,Rue Docteur Martinenq
2021-07-02,2021,2021-07,Appartement (T2-T3),154150.0,60.0,2569.0,Aguillon,Chem Vx Chemin De Ste Musse
2021-07-02,2021,2021-07,Appartement (T2-T3),202480.0,58.0,3491.0,Sect. DS,Che De Forgentier
2021-07-02,2021,2021-07,Appartement (T2-T3),140000.0,60.0,2333.0,La Garde,Rte De Plaisance
2021-07-02,2021,2021-07,Appartement (T2-T3),135311.48,61.0,2218.0,Saint-Roch,Bd General Brosset
2021-07-01,2021,2021-07,Appartement (T2-T3),199000.0,58.0,3431.0,Aguillon,All Des Flamboyants
2021-07-01,2021,2021-07,Appartement (T2-T3),87500.0,40.0,2188.0,Porte d'Italie,Bd Leon Bourgeois
2021-07-01,2021,2021-07,Appartement (T3-T4),410500.0,110.0,3732.0,Pont du Las,Bd Clamour
2021-07-01,2021,2021-07,Appartement (T3-T4),235000.0,79.0,2975.0,Pont du Las,Rue Du Docteur Barrois
2021-07-01,2021,2021-07,Appartement (T2-T3),156900.0,33.0,4755.0,Sainte-Musse,Rue Sainte Christine
2021-07-01,2021,2021-07,Appartement (T2-T3),92000.0,36.0,2556.0,Saint-Antoine,Rue Jean Jaures
2021-07-01,2021,2021-07,Appartement (T3-T4),179000.0,80.0,2238.0,Haute-ville,Rue Coulmier
2021-07-01,2021,2021-07,Grande surface / Maison,415000.0,154.0,2695.0,Pont du Las,Av Colonel Picot
2021-07-01,2021,2021-07,Appartement (T2-T3),260000.0,60.0,4333.0,Saint-Roch,Rue Cabissol
2021-07-01,2021,2021-07,Grande surface / Maison,322500.0,175.0,1843.0,Pont du Las,Rue Andre Chenier
2021-07-01,2021,2021-07,Appartement (T3-T4),170000.0,109.0,1560.0,Valbertrand,Pl Louis Pasteur
2021-07-01,2021,2021-07,Appartement (T3-T4),110000.0,96.0,1146.0,Haute-ville,Che De Plaisance
2021-07-01,2021,2021-07,Appartement (T2-T3),110300.0,45.0,2451.0,Saint-Roch,Bd Docteur Charles Barnier
2021-07-01,2021,2021-07,Appartement (T2-T3),123000.0,58.0,2121.0,La Chapelle,Rue Maissin
2021-07-01,2021,2021-07,Appartement (T2-T3),212000.0,56.0,3786.0,Sainte-Musse,Rue Paul Louis Courier
2021-07-01,2021,2021-07,Appartement (T3-T4),243150.0,67.0,3629.0,Pont du Las,Che De La Barre
2021-07-01,2021,2021-07,Grande surface / Maison,550000.0,155.0,3548.0,Champs-de-Mars,Pl Beausoleil
2021-07-01,2021,2021-07,Appartement (T3-T4),105000.0,85.0,1235.0,Porte d'Italie,Bd Leon Bourgeois
2021-07-01,2021,2021-07,Studio,57000.0,25.0,2280.0,Saint-Roch,Rue Docteur Reynaud
2021-07-01,2021,2021-07,Appartement (T3-T4),280000.0,73.0,3836.0,Brunet,Av Medicis
2021-07-01,2021,2021-07,Appartement (T3-T4),495000.0,117.0,4231.0,Sainte-Musse,All Boy Scout Leon Millou
2021-07-01,2021,2021-07,Appartement (T3-T4),385000.0,84.0,4583.0,Cap Brun,Rue Docteur Maurin
2021-07-01,2021,2021-07,Appartement (T2-T3),200000.0,38.0,5263.0,Beaulieu,Che De La Calade
2021-07-01,2021,2021-07,Studio,29000.0,20.0,1450.0,Porte d'Italie,Av Francois Cuzin
2021-07-01,2021,2021-07,Bien exceptionnel,700000.0,426.0,1643.0,Sect. EI,Che Des Bonnes Herbes
2021-07-01,2021,2021-07,Appartement (T3-T4),500000.0,110.0,4545.0,Sect. EL,Av Du Chene Vert
2021-07-01,2021,2021-07,Appartement (T2-T3),65000.0,36.0,1806.0,La Garde,Rue Edouard Herriot
2021-07-01,2021,2021-07,Appartement (T3-T4),430000.0,86.0,5000.0,Sect. EL,Lot Les Balconsdu Baou Ii
2021-07-01,2021,2021-07,Appartement (T2-T3),77000.0,53.0,1453.0,Pont du Las,Av Colonel Picot
2021-07-01,2021,2021-07,Appartement (T3-T4),185000.0,101.0,1832.0,Brunet,Rue General Michel Audeoud
2021-07-01,2021,2021-07,Studio,99000.0,26.0,3808.0,Saint-Roch,Rue Docteur Reynaud
2021-07-01,2021,2021-07,Appartement (T2-T3),95000.0,57.0,1667.0,Bon Rencontre,Rue Ferdinand Brunetiere
2021-07-01,2021,2021-07,Appartement (T2-T3),88000.0,63.0,1397.0,La Garde,Cite Las Plaisance
2021-06-30,2021,2021-06,Appartement (T2-T3),70800.0,33.0,2145.0,Bon Rencontre,Rue De L Etoile
2021-06-30,2021,2021-06,Appartement (T3-T4),160000.0,71.0,2254.0,Sect. DP,Rue Du Lt Andre Fournier
2021-06-30,2021,2021-06,Appartement (T3-T4),240000.0,85.0,2824.0,Champs-de-Mars,Av Joseph Louis Ortolan
2021-06-30,2021,2021-06,Studio,87500.0,28.0,3125.0,La Chapelle,Av Marcel Castie
2021-06-30,2021,2021-06,Appartement (T2-T3),157000.0,52.0,3019.0,La Serinette,Rue Helene Boucher
2021-06-30,2021,2021-06,Appartement (T2-T3),220000.0,57.0,3860.0,Sainte-Musse,Rue Sainte Christine
2021-06-30,2021,2021-06,Appartement (T3-T4),183000.0,68.0,2691.0,Sect. EW,Les Moniques
2021-06-30,2021,2021-06,Studio,34000.0,11.0,3091.0,Valbertrand,Rue Marquetas
2021-06-30,2021,2021-06,Appartement (T2-T3),129000.0,57.0,2263.0,Saint-Roch,Bd Louis Picon
2021-06-30,2021,2021-06,Appartement (T2-T3),106000.0,53.0,2000.0,La Serinette,All Du Docteur Laures
2021-06-30,2021,2021-06,Appartement (T2-T3),75000.0,48.0,1562.0,Saint-Roch,Av De Claret
2021-06-30,2021,2021-06,Appartement (T2-T3),83000.0,45.0,1844.0,Porte d'Italie,Rue Sylvain
2021-06-30,2021,2021-06,Appartement (T2-T3),261600.0,64.0,4088.0,La Rode,Av Colonel Picot
2021-06-29,2021,2021-06,Appartement (T3-T4),173500.0,80.0,2169.0,Haute-ville,Av General Gouraud
2021-06-29,2021,2021-06,Appartement (T2-T3),163000.0,59.0,2763.0,Le Pradet,Av Pre Fauchier
2021-06-29,2021,2021-06,Appartement (T2-T3),89000.0,56.0,1589.0,Saint-Roch,Le Colbert
2021-06-29,2021,2021-06,Appartement (T2-T3),100000.0,51.0,1961.0,Valbertrand,Rue Jean Philippe Rameau
2021-06-29,2021,2021-06,Appartement (T2-T3),289000.0,41.0,7049.0,Le Mourillon,Che De La Barre
2021-06-29,2021,2021-06,Grande surface / Maison,208000.0,132.0,1576.0,Haute-ville,Rue Victor Reymonenq
2021-06-29,2021,2021-06,Appartement (T3-T4),161000.0,66.0,2439.0,Haute-ville,Tanagra
2021-06-29,2021,2021-06,Appartement (T3-T4),180000.0,67.0,2687.0,Pont du Las,Rue Courteline
2021-06-29,2021,2021-06,Appartement (T3-T4),270000.0,84.0,3214.0,Cap Brun,Bd Jean Baptiste Abel
2021-06-29,2021,2021-06,Appartement (T3-T4),102000.0,67.0,1522.0,Sect. EW,Rue Du Mont Des Eaux
2021-06-29,2021,2021-06,Appartement (T3-T4),119620.0,70.0,1709.0,Le Mourillon,Av Joseph Gasquet
2021-06-29,2021,2021-06,Studio,71000.0,28.0,2536.0,Saint-Antoine,Rue Courbet
2021-06-29,2021,2021-06,Appartement (T3-T4),112000.0,70.0,1600.0,Haute-ville,Rue Bossuet
2021-06-29,2021,2021-06,Appartement (T3-T4),120000.0,74.0,1622.0,Haute-ville,Rue Coulmier
2021-06-29,2021,2021-06,Appartement (T2-T3),212000.0,63.0,3365.0,Sect. EW,Che De L Aubisque
2021-06-29,2021,2021-06,Appartement (T2-T3),135000.0,40.0,3375.0,Sainte-Musse,Rue Daillon
2021-06-29,2021,2021-06,Appartement (T2-T3),105000.0,42.0,2500.0,Saint-Roch,Bd Docteur Charles Barnier
2021-06-29,2021,2021-06,Appartement (T3-T4),130000.0,75.0,1733.0,Saint-Antoine,Av Lazare Carnot
2021-06-29,2021,2021-06,Appartement (T3-T4),157500.0,82.0,1921.0,Haute-ville,Rue Victor Reymonenq
2021-06-29,2021,2021-06,Appartement (T2-T3),69000.0,32.0,2156.0,Haute-ville,Rue Saint Laurent
2021-06-29,2021,2021-06,Appartement (T3-T4),120000.0,69.0,1739.0,Saint-Antoine,Av Des Dardanelles
2021-06-29,2021,2021-06,Appartement (T2-T3),83000.0,30.0,2767.0,Pont du Las,Rue Chenard Huche
2021-06-29,2021,2021-06,Appartement (T2-T3),115000.0,42.0,2738.0,Saint-Roch,Bd Docteur Charles Barnier
2021-06-29,2021,2021-06,Studio,71000.0,25.0,2840.0,La Chapelle,Rue Danton
2021-06-28,2021,2021-06,Studio,134100.0,27.0,4967.0,Bon Rencontre,Av De La Republique
2021-06-28,2021,2021-06,Appartement (T2-T3),138000.0,40.0,3450.0,Sainte-Musse,Rue Jean Bart
2021-06-28,2021,2021-06,Appartement (T2-T3),89400.0,42.0,2129.0,Haute-ville,Rue Michel De Bourges
2021-06-28,2021,2021-06,Appartement (T3-T4),185000.0,93.0,1989.0,Le Mourillon,Rue Georges Leygues
2021-06-28,2021,2021-06,Appartement (T3-T4),137000.0,72.0,1903.0,La Garde,Cite Las Plaisance
2021-06-28,2021,2021-06,Appartement (T3-T4),436500.0,112.0,3897.0,Cap Brun,Imp Du Caroubier
2021-06-28,2021,2021-06,Grande surface / Maison,560000.0,176.0,3182.0,Pont du Las,Che Foucou
2021-06-28,2021,2021-06,Studio,122850.0,28.0,4388.0,Sainte-Musse,Rue Victor Gensollen
2021-06-28,2021,2021-06,Bien exceptionnel,180000.0,203.0,887.0,Porte d'Italie,Rue Henri Poincare
2021-06-28,2021,2021-06,Appartement (T2-T3),94750.0,55.0,1723.0,Bon Rencontre,Rue Nicolas Laugier
2021-06-28,2021,2021-06,Appartement (T3-T4),129000.0,80.0,1612.0,La Garde,Bd Louis Picon
2021-06-28,2021,2021-06,Appartement (T3-T4),145000.0,92.0,1576.0,Valbertrand,Rue Picot
2021-06-28,2021,2021-06,Appartement (T2-T3),125000.0,50.0,2500.0,Bon Rencontre,Rue Larmodieu
2021-06-28,2021,2021-06,Studio,37000.0,28.0,1321.0,La Chapelle,Av Marcel Castie
2021-06-28,2021,2021-06,Appartement (T3-T4),148500.0,68.0,2184.0,Le Mourillon,Rue De Turenne
2021-06-28,2021,2021-06,Appartement (T2-T3),125540.0,48.0,2615.0,Pont du Las,Rue Andre Chenier
2021-06-28,2021,2021-06,Appartement (T2-T3),114200.0,54.0,2115.0,Saint-Roch,Bd General Brosset
2021-06-28,2021,2021-06,Appartement (T2-T3),136570.0,51.0,2678.0,Saint-Roch,Bd Laugier
2021-06-28,2021,2021-06,Appartement (T3-T4),169000.0,77.0,2195.0,La Serinette,Rue Du Lt Henri Lacroix
2021-06-25,2021,2021-06,Appartement (T2-T3),118000.0,41.0,2878.0,Haute-ville,Av General Gouraud
2021-06-25,2021,2021-06,Appartement (T3-T4),169000.0,70.0,2414.0,Saint-Roch,Rue Chenard Huche
2021-06-25,2021,2021-06,Appartement (T2-T3),250000.0,63.0,3968.0,Sainte-Musse,Bd Commandant Andre Bourges
2021-06-25,2021,2021-06,Appartement (T3-T4),205000.0,72.0,2847.0,Haute-ville,Rue Amable Mabily
2021-06-25,2021,2021-06,Appartement (T3-T4),129000.0,68.0,1897.0,Pont du Las,Rue Blanc
2021-06-25,2021,2021-06,Appartement (T3-T4),158000.0,105.0,1505.0,Bon Rencontre,Crs Lafayette
2021-06-25,2021,2021-06,Grande surface / Maison,300000.0,140.0,2143.0,Saint-Antoine,Av Vauban
2021-06-25,2021,2021-06,Appartement (T3-T4),210290.0,76.0,2767.0,Sect. EI,Che Des Bonnes Herbes
2021-06-25,2021,2021-06,Appartement (T3-T4),157000.0,84.0,1869.0,Haute-ville,Av Du Marechal Foch
2021-06-25,2021,2021-06,Appartement (T2-T3),104000.0,55.0,1891.0,Brunet,Rue Amiral Nomy
2021-06-25,2021,2021-06,Appartement (T3-T4),198000.0,95.0,2084.0,Saint-Roch,Bd Docteur Charles Barnier
2021-06-25,2021,2021-06,Appartement (T2-T3),165000.0,47.0,3511.0,Pont du Las,Rue Michel Muscatelli
2021-06-25,2021,2021-06,Appartement (T3-T4),116000.0,68.0,1706.0,La Serinette,All Du Docteur Laures
2021-06-25,2021,2021-06,Appartement (T3-T4),118000.0,66.0,1788.0,Brunet,Rue Amiral Nomy
2021-06-25,2021,2021-06,Appartement (T2-T3),159900.0,55.0,2907.0,Sect. DS,Rue Danielle Casanova
2021-06-25,2021,2021-06,Appartement (T3-T4),140000.0,72.0,1944.0,Bon Rencontre,Rue Des Savonnieres
2021-06-25,2021,2021-06,Appartement (T2-T3),102000.0,34.0,3000.0,Sainte-Musse,Bd Sainte Helene
2021-06-25,2021,2021-06,Appartement (T2-T3),61000.0,50.0,1220.0,La Chapelle,Rue Maissin
2021-06-25,2021,2021-06,Grande surface / Maison,170000.0,174.0,977.0,Aguillon,Av Colonel Picot
2021-06-25,2021,2021-06,Appartement (T2-T3),84000.0,50.0,1680.0,Haute-ville,Che De Plaisance
2021-06-25,2021,2021-06,Appartement (T2-T3),115000.0,41.0,2805.0,Saint-Roch,Rue De Lyon
2021-06-25,2021,2021-06,Appartement (T2-T3),150000.0,45.0,3333.0,Sect. DS,Che De Forgentier
2021-06-25,2021,2021-06,Appartement (T3-T4),305250.0,68.0,4489.0,Pont du Las,Imp Boccheciampe
2021-06-25,2021,2021-06,Appartement (T3-T4),150700.0,72.0,2093.0,La Garde,Europe
2021-06-25,2021,2021-06,Appartement (T3-T4),455000.0,81.0,5617.0,Brunet,Av Jacques Cartier
2021-06-25,2021,2021-06,Appartement (T3-T4),281000.0,89.0,3157.0,Pont du Las,Av Marceau
2021-06-25,2021,2021-06,Appartement (T3-T4),94900.0,74.0,1282.0,La Chapelle,Rue Danton
2021-06-25,2021,2021-06,Appartement (T2-T3),225960.0,58.0,3896.0,Pont du Las,Av Joseph Louis Ortolan
2021-06-25,2021,2021-06,Appartement (T2-T3),155000.0,58.0,2672.0,La Serinette,Av Du Port De Plaisance
2021-06-25,2021,2021-06,Appartement (T3-T4),135000.0,67.0,2015.0,Brunet,Bd De La Martille
2021-06-24,2021,2021-06,Appartement (T2-T3),65000.0,30.0,2167.0,Bon Rencontre,Rue De Pomet
2021-06-24,2021,2021-06,Appartement (T2-T3),83000.0,40.0,2075.0,Saint-Roch,Av Bir Hakeim
2021-06-24,2021,2021-06,Appartement (T3-T4),447575.0,115.0,3892.0,Sect. DS,Che De Forgentier
2021-06-24,2021,2021-06,Appartement (T2-T3),160000.0,39.0,4103.0,Sect. DV,All Des Acanthes
2021-06-24,2021,2021-06,Appartement (T2-T3),83000.0,64.0,1297.0,Haute-ville,Av Amiral Collet
2021-06-24,2021,2021-06,Appartement (T2-T3),118000.0,49.0,2408.0,La Garde,Che De Forgentier
2021-06-24,2021,2021-06,Appartement (T2-T3),50000.0,34.0,1471.0,Haute-ville,Av Marechal Bugeaud
2021-06-24,2021,2021-06,Appartement (T2-T3),139000.0,53.0,2623.0,Brunet,Cite Mireille Bat E
2021-06-24,2021,2021-06,Appartement (T2-T3),85000.0,45.0,1889.0,Valbertrand,Rue Picot
2021-06-24,2021,2021-06,Appartement (T2-T3),129500.0,57.0,2272.0,Porte d'Italie,Av Antoine Senequier
2021-06-24,2021,2021-06,Appartement (T3-T4),122000.0,65.0,1877.0,Pont du Las,Av Colonel Picot
2021-06-24,2021,2021-06,Appartement (T2-T3),85000.0,64.0,1328.0,Haute-ville,Av Auguste Berthon
2021-06-24,2021,2021-06,Appartement (T2-T3),145000.0,61.0,2377.0,La Rode,Imp Beaulieu
2021-06-24,2021,2021-06,Appartement (T3-T4),209000.0,68.0,3074.0,Sect. DS,Che De Forgentier
2021-06-24,2021,2021-06,Appartement (T2-T3),110000.0,57.0,1930.0,La Garde,Rue Octave Teissier
2021-06-24,2021,2021-06,Appartement (T2-T3),278000.0,58.0,4793.0,Champs-de-Mars,Cor Marius Escartefigue
2021-06-24,2021,2021-06,Appartement (T2-T3),124900.0,48.0,2602.0,Haute-ville,Bd Fisquet
2021-06-24,2021,2021-06,Appartement (T2-T3),80000.0,53.0,1509.0,Saint-Roch,Bd General Brosset
2021-06-24,2021,2021-06,Appartement (T3-T4),219000.0,65.0,3369.0,Sainte-Musse,Bd Sainte Helene
2021-06-24,2021,2021-06,Appartement (T3-T4),450000.0,80.0,5625.0,Brunet,Bd Edouard Aiguier
2021-06-24,2021,2021-06,Appartement (T3-T4),120000.0,72.0,1667.0,Pont du Las,Imp Des Pins
